media_file,split,annotator,item,start,end,SR,ISR,MUR,P,B,V,FG,HM,ME,T
25m,train,A2,"25m-(538759, 539179)",538760,539160,0,1,0,0,0,0,1,0,0,1
25m,train,A1,"25m-(538759, 539179)",538800,539150,0,1,0,0,0,0,1,0,0,1
25m,train,bau,"25m-(538759, 539179)",538800,539150,0,1,0,0,0,0,1,0,0,1
25m,train,mas,"25m-(538759, 539179)",538800,539150,0,1,0,0,0,0,1,0,0,1
25m,train,sad,"25m-(538759, 539179)",538800,539150,0,1,0,0,0,0,1,0,0,1
25m,train,A3,"25m-(540029, 541189)",540029,541189,0,1,0,0,1,0,1,0,0,2
25m,train,A2,"25m-(540029, 541189)",540039,541173,0,1,0,0,0,0,1,0,0,2
25m,train,A1,"25m-(540029, 541189)",540070,541000,0,1,0,0,0,0,1,0,0,1
25m,train,bau,"25m-(540029, 541189)",540070,541000,0,1,0,0,0,0,1,0,0,1
25m,train,mas,"25m-(540029, 541189)",540070,541000,0,1,0,0,0,0,1,0,0,1
25m,train,sad,"25m-(540029, 541189)",540070,541000,0,1,0,0,0,0,1,0,0,1
25m,train,A3,"25m-(541499, 544049)",541499,544049,0,0,0,0,1,0,1,1,0,3
25m,train,sad,"25m-(541499, 544049)",541499,544049,0,0,0,0,1,0,1,1,0,3
25m,train,A2,"25m-(541499, 544049)",541693,544013,0,0,0,0,1,0,1,0,0,3
25m,train,A1,"25m-(541499, 544049)",541820,544000,0,0,0,0,1,0,1,1,0,3
25m,train,bau,"25m-(541499, 544049)",541820,544000,0,0,0,0,1,0,1,1,0,3
25m,train,mas,"25m-(541499, 544049)",541820,544000,0,0,0,0,1,0,1,1,0,3
25m,train,A3,"25m-(545059, 545969)",545059,545969,0,1,0,0,1,0,1,0,0,2
25m,train,A2,"25m-(545059, 545969)",545067,545893,0,1,0,0,1,0,1,0,0,2
25m,train,A1,"25m-(545059, 545969)",545150,545910,0,0,0,0,1,0,1,0,0,2
25m,train,bau,"25m-(545059, 545969)",545150,545910,0,0,0,0,1,0,1,0,0,2
25m,train,mas,"25m-(545059, 545969)",545150,545910,0,0,0,0,1,0,1,0,0,2
25m,train,sad,"25m-(545059, 545969)",545150,545910,0,0,0,0,1,0,1,0,0,2
25m,train,A1,"25m-(547460, 550119)",547460,550040,0,1,0,0,0,0,1,0,0,2
25m,train,bau,"25m-(547460, 550119)",547460,550040,0,1,0,0,0,0,1,0,0,2
25m,train,mas,"25m-(547460, 550119)",547460,550040,0,1,0,0,0,0,1,0,0,2
25m,train,sad,"25m-(547460, 550119)",547460,550040,0,1,0,0,0,0,1,0,0,2
25m,train,A3,"25m-(547460, 550119)",547599,550119,0,1,0,0,1,1,1,0,0,3
25m,train,A2,"25m-(547460, 550119)",547639,550106,0,1,0,0,0,0,1,0,0,3
25m,train,A3,"25m-(550449, 552199)",550449,552189,0,1,0,0,1,0,1,0,0,3
25m,train,A1,"25m-(550449, 552199)",550490,552140,0,1,0,0,0,0,1,0,0,2
25m,train,bau,"25m-(550449, 552199)",550490,552140,0,1,0,0,0,0,1,0,0,2
25m,train,mas,"25m-(550449, 552199)",550490,552140,0,1,0,0,0,0,1,0,0,2
25m,train,sad,"25m-(550449, 552199)",550490,552140,0,1,0,0,0,0,1,0,0,2
25m,train,A2,"25m-(550449, 552199)",550493,552199,0,1,0,0,0,0,1,0,0,2
25m,train,A3,"25m-(552669, 554620)",552669,553669,1,1,0,0,1,0,0,0,0,2
25m,train,mas,"25m-(552669, 554620)",552669,553669,1,1,0,0,1,0,0,0,0,2
25m,train,sad,"25m-(552669, 554620)",552669,553669,1,1,0,0,1,0,0,0,0,2
25m,train,A2,"25m-(552669, 554620)",552680,554413,1,0,0,0,0,0,1,0,0,1
25m,train,A1,"25m-(552669, 554620)",552700,554400,0,0,1,0,0,0,1,0,0,1
25m,train,bau,"25m-(552669, 554620)",552700,554400,0,0,1,0,0,0,1,0,0,1
25m,train,A3,"25m-(552669, 554620)",553700,554620,0,1,0,0,0,0,1,0,0,1
25m,train,A3,"25m-(554799, 557466)",554799,557449,0,1,0,0,1,0,1,0,0,3
25m,train,A2,"25m-(554799, 557466)",554853,557466,0,1,0,0,0,0,1,0,0,2
25m,train,A1,"25m-(554799, 557466)",554960,557400,0,1,0,0,0,0,1,0,0,2
25m,train,bau,"25m-(554799, 557466)",554960,557400,0,1,0,0,0,0,1,0,0,2
25m,train,mas,"25m-(554799, 557466)",554960,557400,0,1,0,0,0,0,1,0,0,2
25m,train,sad,"25m-(554799, 557466)",554960,557400,0,1,0,0,0,0,1,0,0,2
25m,train,A3,"25m-(559399, 560869)",559399,560869,0,1,0,0,1,0,1,1,0,3
25m,train,mas,"25m-(559399, 560869)",559399,560869,0,1,0,0,1,0,1,1,0,3
25m,train,sad,"25m-(559399, 560869)",559399,560869,0,1,0,0,1,0,1,1,0,3
25m,train,A2,"25m-(559399, 560869)",559573,560853,0,1,0,0,0,0,1,0,0,3
25m,train,A1,"25m-(559399, 560869)",559580,560810,0,1,0,0,0,0,1,0,0,1
25m,train,bau,"25m-(559399, 560869)",559580,560810,0,1,0,0,0,0,1,0,0,1
25m,train,A3,"25m-(561719, 564827)",561719,564819,0,1,0,0,1,0,1,0,0,3
25m,train,A2,"25m-(561719, 564827)",561733,564827,0,1,0,0,0,0,1,0,0,2
25m,train,A1,"25m-(561719, 564827)",561850,564780,0,1,0,0,0,0,1,0,0,1
25m,train,bau,"25m-(561719, 564827)",561850,564780,0,1,0,0,0,0,1,0,0,1
25m,train,mas,"25m-(561719, 564827)",561850,564780,0,1,0,0,0,0,1,0,0,1
25m,train,sad,"25m-(561719, 564827)",561850,564780,0,1,0,0,0,0,1,0,0,1
25m,train,A3,"25m-(564830, 569140)",564830,569140,0,1,0,0,1,0,1,1,0,3
25m,train,mas,"25m-(564830, 569140)",564830,569140,0,1,0,0,1,0,1,1,0,3
25m,train,sad,"25m-(564830, 569140)",564830,569140,0,1,0,0,1,0,1,1,0,3
25m,train,A2,"25m-(564830, 569140)",565653,569106,0,1,0,0,1,0,1,0,0,2
25m,train,A1,"25m-(564830, 569140)",565790,569080,0,1,0,0,1,0,1,0,0,3
25m,train,bau,"25m-(564830, 569140)",565790,569080,0,1,0,0,1,0,1,0,0,3
25m,train,A2,"25m-(572453, 573149)",572453,573146,0,1,0,0,0,0,1,0,0,1
25m,train,A1,"25m-(572453, 573149)",572490,572920,0,1,0,0,0,0,0,1,0,1
25m,train,bau,"25m-(572453, 573149)",572490,572920,0,1,0,0,0,0,0,1,0,1
25m,train,mas,"25m-(572453, 573149)",572490,572920,0,1,0,0,0,0,0,1,0,1
25m,train,sad,"25m-(572453, 573149)",572490,572920,0,1,0,0,0,0,0,1,0,1
25m,train,A3,"25m-(572453, 573149)",572539,573149,1,0,0,0,0,0,1,0,0,1
25m,train,A3,"25m-(573669, 574449)",573669,574449,0,0,0,0,1,0,1,0,0,3
25m,train,A2,"25m-(573669, 574449)",573706,574426,0,0,0,0,1,0,1,0,0,2
25m,train,A1,"25m-(573669, 574449)",573750,574370,0,0,0,0,1,1,1,0,0,2
25m,train,bau,"25m-(573669, 574449)",573750,574370,0,0,0,0,1,1,1,0,0,2
25m,train,mas,"25m-(573669, 574449)",573750,574370,0,0,0,0,1,1,1,0,0,2
25m,train,sad,"25m-(573669, 574449)",573750,574370,0,0,0,0,1,1,1,0,0,2
25m,train,A1,"25m-(575600, 578666)",575600,578570,0,1,0,0,1,0,1,1,0,3
25m,train,bau,"25m-(575600, 578666)",575600,578570,0,1,0,0,1,0,1,1,0,3
25m,train,mas,"25m-(575600, 578666)",575600,578570,0,1,0,0,1,0,1,1,0,3
25m,train,A2,"25m-(575600, 578666)",575760,578666,0,1,0,0,1,0,1,1,0,3
25m,train,A3,"25m-(575600, 578666)",576009,578639,0,1,0,0,1,0,1,1,0,3
25m,train,sad,"25m-(575600, 578666)",576009,578639,0,1,0,0,1,0,1,1,0,3
25m,train,A1,"25m-(579590, 579840)",579590,579790,0,1,0,0,0,0,1,0,0,1
25m,train,bau,"25m-(579590, 579840)",579590,579790,0,1,0,0,0,0,1,0,0,1
25m,train,mas,"25m-(579590, 579840)",579590,579790,0,1,0,0,0,0,1,0,0,1
25m,train,sad,"25m-(579590, 579840)",579590,579790,0,1,0,0,0,0,1,0,0,1
25m,train,A2,"25m-(579590, 579840)",579613,579840,0,1,0,0,0,0,1,0,0,1
25m,train,A2,"25m-(580253, 583893)",580253,583893,0,1,0,0,1,0,1,0,0,2
25m,train,A1,"25m-(580253, 583893)",580270,583850,0,1,0,0,0,0,1,0,0,2
25m,train,bau,"25m-(580253, 583893)",580270,583850,0,1,0,0,0,0,1,0,0,2
25m,train,mas,"25m-(580253, 583893)",580270,583850,0,1,0,0,0,0,1,0,0,2
25m,train,A3,"25m-(580253, 583893)",580479,583889,0,1,0,0,1,1,1,1,1,3
25m,train,sad,"25m-(580253, 583893)",580479,583889,0,1,0,0,1,1,1,1,1,3
25m,train,A2,"25m-(584746, 585173)",584746,585173,0,0,0,0,1,0,1,0,0,3
25m,train,A3,"25m-(584746, 585173)",584849,585159,0,0,0,0,1,1,1,0,0,1
25m,train,A1,"25m-(584746, 585173)",584880,584980,0,0,0,0,1,0,1,0,0,1
25m,train,bau,"25m-(584746, 585173)",584880,584980,0,0,0,0,1,0,1,0,0,1
25m,train,mas,"25m-(584746, 585173)",584880,584980,0,0,0,0,1,0,1,0,0,1
25m,train,sad,"25m-(584746, 585173)",584880,584980,0,0,0,0,1,0,1,0,0,1
25m,train,A3,"25m-(587199, 591893)",587199,591879,0,1,0,1,0,0,1,0,0,3
25m,train,A2,"25m-(587199, 591893)",587373,591893,0,1,0,0,1,0,1,0,0,3
25m,train,A1,"25m-(587199, 591893)",587450,591700,0,1,0,0,1,0,1,0,0,2
25m,train,bau,"25m-(587199, 591893)",587450,591700,0,1,0,0,1,0,1,0,0,2
25m,train,mas,"25m-(587199, 591893)",587450,591700,0,1,0,0,1,0,1,0,0,2
25m,train,sad,"25m-(587199, 591893)",587450,591700,0,1,0,0,1,0,1,0,0,2
25m,train,A3,"25m-(592069, 593830)",592069,593829,0,1,0,0,1,1,1,1,0,3
25m,train,sad,"25m-(592069, 593830)",592069,593829,0,1,0,0,1,1,1,1,0,3
25m,train,A2,"25m-(592069, 593830)",592106,593826,0,1,0,0,0,0,1,1,0,2
25m,train,A1,"25m-(592069, 593830)",592110,593830,0,1,0,0,0,1,1,0,0,2
25m,train,bau,"25m-(592069, 593830)",592110,593830,0,1,0,0,0,1,1,0,0,2
25m,train,mas,"25m-(592069, 593830)",592110,593830,0,1,0,0,0,1,1,0,0,2
25m,train,A1,"25m-(594110, 598200)",594110,594850,0,1,0,0,0,0,1,0,0,1
25m,train,bau,"25m-(594110, 598200)",594110,594850,0,1,0,0,0,0,1,0,0,1
25m,train,A3,"25m-(594110, 598200)",594130,594990,0,1,0,0,0,0,0,1,0,1
25m,train,A2,"25m-(594110, 598200)",594160,598147,0,1,0,0,0,0,1,1,0,3
25m,train,mas,"25m-(594110, 598200)",594160,598147,0,1,0,0,0,0,1,1,0,3
25m,train,sad,"25m-(594110, 598200)",594160,598147,0,1,0,0,0,0,1,1,0,3
25m,train,A3,"25m-(594110, 598200)",595009,595779,0,1,0,1,0,0,0,1,0,3
25m,train,A1,"25m-(594110, 598200)",595080,595520,0,0,0,1,0,0,1,0,0,2
25m,train,A1,"25m-(594110, 598200)",595760,596590,0,1,0,0,0,0,1,0,0,1
25m,train,A3,"25m-(594110, 598200)",595790,598200,0,1,0,0,1,0,1,1,0,3
25m,train,A1,"25m-(594110, 598200)",596680,598080,0,1,0,0,0,0,1,0,0,2
25m,train,A3,"25m-(598429, 599569)",598429,599569,0,1,0,0,1,0,1,0,1,2
25m,train,sad,"25m-(598429, 599569)",598429,599569,0,1,0,0,1,0,1,0,1,2
25m,train,A2,"25m-(598429, 599569)",598519,599559,0,1,0,0,0,0,1,0,0,1
25m,train,A1,"25m-(598429, 599569)",598560,599510,0,1,0,0,0,0,1,0,0,1
25m,train,bau,"25m-(598429, 599569)",598560,599510,0,1,0,0,0,0,1,0,0,1
25m,train,mas,"25m-(598429, 599569)",598560,599510,0,1,0,0,0,0,1,0,0,1
25m,train,A1,"25m-(602030, 606786)",602030,604100,0,1,0,0,0,1,1,0,0,2
25m,train,bau,"25m-(602030, 606786)",602030,604100,0,1,0,0,0,1,1,0,0,2
25m,train,A2,"25m-(602030, 606786)",602039,606786,0,1,0,0,0,0,1,0,0,2
25m,train,mas,"25m-(602030, 606786)",602039,606786,0,1,0,0,0,0,1,0,0,2
25m,train,sad,"25m-(602030, 606786)",602039,606786,0,1,0,0,0,0,1,0,0,2
25m,train,A3,"25m-(602030, 606786)",602049,604069,0,1,0,0,1,0,1,1,0,3
25m,train,A1,"25m-(602030, 606786)",604200,606490,0,1,0,0,0,0,1,0,0,1
25m,train,A3,"25m-(602030, 606786)",604229,606779,0,1,0,0,1,0,1,0,1,3
25m,train,A2,"25m-(608920, 609709)",608920,609693,0,1,0,0,0,0,1,0,0,2
25m,train,A1,"25m-(608920, 609709)",609180,609440,0,1,0,0,0,0,1,0,0,1
25m,train,bau,"25m-(608920, 609709)",609180,609440,0,1,0,0,0,0,1,0,0,1
25m,train,mas,"25m-(608920, 609709)",609180,609440,0,1,0,0,0,0,1,0,0,1
25m,train,sad,"25m-(608920, 609709)",609180,609440,0,1,0,0,0,0,1,0,0,1
25m,train,A3,"25m-(608920, 609709)",609249,609709,0,0,0,0,1,1,0,1,0,2
25m,train,A2,"25m-(609853, 612240)",609853,612226,0,1,0,0,0,0,1,0,0,3
25m,train,mas,"25m-(609853, 612240)",609853,612226,0,1,0,0,0,0,1,0,0,3
25m,train,sad,"25m-(609853, 612240)",609853,612226,0,1,0,0,0,0,1,0,0,3
25m,train,A3,"25m-(609853, 612240)",609929,611289,0,1,0,0,1,0,1,0,0,3
25m,train,A1,"25m-(609853, 612240)",609940,611280,0,1,0,0,0,0,1,0,0,2
25m,train,bau,"25m-(609853, 612240)",609940,611280,0,1,0,0,0,0,1,0,0,2
25m,train,A3,"25m-(609853, 612240)",611300,612240,0,0,0,0,1,0,1,0,0,3
25m,train,A1,"25m-(609853, 612240)",611310,612180,0,1,0,0,0,0,1,0,0,3
25m,train,A1,"25m-(646710, 647060)",646710,647060,0,0,0,1,0,0,0,0,0,0
25m,train,bau,"25m-(646710, 647060)",646710,647060,0,0,0,1,0,0,0,0,0,0
25m,train,mas,"25m-(646710, 647060)",646710,647060,0,0,0,1,0,0,0,0,0,0
25m,train,sad,"25m-(646710, 647060)",646710,647060,0,0,0,1,0,0,0,0,0,0
25m,train,A3,"25m-(647289, 649733)",647289,647749,0,1,0,0,1,0,1,0,0,0
25m,train,A2,"25m-(647289, 649733)",647319,649733,0,1,0,0,1,0,1,0,0,2
25m,train,A3,"25m-(647289, 649733)",647750,648050,0,0,0,0,1,0,1,0,0,2
25m,train,A1,"25m-(647289, 649733)",647970,648050,0,0,0,0,1,0,1,0,0,1
25m,train,bau,"25m-(647289, 649733)",647970,648050,0,0,0,0,1,0,1,0,0,1
25m,train,mas,"25m-(647289, 649733)",647970,648050,0,0,0,0,1,0,1,0,0,1
25m,train,sad,"25m-(647289, 649733)",647970,648050,0,0,0,0,1,0,1,0,0,1
25m,train,A3,"25m-(647289, 649733)",648489,649189,0,0,0,0,1,1,1,0,0,3
25m,train,A1,"25m-(647289, 649733)",648540,649150,0,0,0,0,1,0,1,0,0,2
25m,train,A3,"25m-(650059, 652666)",650059,652649,0,1,0,0,1,1,1,0,0,3
25m,train,mas,"25m-(650059, 652666)",650059,652649,0,1,0,0,1,1,1,0,0,3
25m,train,sad,"25m-(650059, 652666)",650059,652649,0,1,0,0,1,1,1,0,0,3
25m,train,A2,"25m-(650059, 652666)",651306,652666,0,1,0,0,0,0,1,0,0,2
25m,train,A1,"25m-(650059, 652666)",651610,652550,0,1,0,0,0,0,1,0,0,2
25m,train,bau,"25m-(650059, 652666)",651610,652550,0,1,0,0,0,0,1,0,0,2
25m,train,A2,"25m-(652920, 658039)",652920,655000,0,1,0,0,0,0,1,0,0,2
25m,train,A3,"25m-(652920, 658039)",653029,653459,0,0,0,0,1,0,0,0,0,0
25m,train,A1,"25m-(652920, 658039)",653640,653760,0,1,0,0,0,0,1,0,0,1
25m,train,bau,"25m-(652920, 658039)",653640,653760,0,1,0,0,0,0,1,0,0,1
25m,train,mas,"25m-(652920, 658039)",653640,653760,0,1,0,0,0,0,1,0,0,1
25m,train,sad,"25m-(652920, 658039)",653640,653760,0,1,0,0,0,0,1,0,0,1
25m,train,A3,"25m-(652920, 658039)",653779,654209,0,1,0,0,1,1,0,0,0,2
25m,train,A1,"25m-(652920, 658039)",653970,654160,0,1,0,0,0,0,1,0,0,1
25m,train,A3,"25m-(652920, 658039)",654989,658019,0,0,0,0,1,1,1,1,0,3
25m,train,A1,"25m-(652920, 658039)",655460,658010,0,1,0,0,0,0,1,0,0,2
25m,train,A2,"25m-(652920, 658039)",655466,658039,0,1,0,0,0,0,1,0,0,2
25m,train,A3,"25m-(658739, 660599)",658739,660579,0,0,0,0,1,0,1,1,0,3
25m,train,A2,"25m-(658739, 660599)",658759,660599,0,0,0,0,1,0,1,1,0,3
25m,train,A1,"25m-(658739, 660599)",658840,660530,0,0,0,0,1,0,1,1,0,3
25m,train,bau,"25m-(658739, 660599)",658840,660530,0,0,0,0,1,0,1,1,0,3
25m,train,mas,"25m-(658739, 660599)",658840,660530,0,0,0,0,1,0,1,1,0,3
25m,train,sad,"25m-(658739, 660599)",658840,660530,0,0,0,0,1,0,1,1,0,3
25m,train,A3,"25m-(661479, 662399)",661479,662289,0,1,0,0,1,1,1,0,0,2
25m,train,A2,"25m-(661479, 662399)",661519,662399,0,1,0,0,0,0,1,0,0,2
25m,train,sad,"25m-(661479, 662399)",661519,662399,0,1,0,0,0,0,1,0,0,2
25m,train,A1,"25m-(661479, 662399)",661550,662260,0,1,0,0,0,0,1,0,0,1
25m,train,bau,"25m-(661479, 662399)",661550,662260,0,1,0,0,0,0,1,0,0,1
25m,train,mas,"25m-(661479, 662399)",661550,662260,0,1,0,0,0,0,1,0,0,1
25m,train,A3,"25m-(662639, 668626)",662639,668609,0,0,0,0,1,1,1,1,0,3
25m,train,A2,"25m-(662639, 668626)",662679,668626,0,1,0,0,0,0,1,0,0,3
25m,train,A1,"25m-(662639, 668626)",662760,668140,0,0,1,0,0,0,1,0,0,3
25m,train,bau,"25m-(662639, 668626)",662760,668140,0,0,1,0,0,0,1,0,0,3
25m,train,mas,"25m-(662639, 668626)",662760,668140,0,0,1,0,0,0,1,0,0,3
25m,train,sad,"25m-(662639, 668626)",662760,668140,0,0,1,0,0,0,1,0,0,3
25m,train,A1,"25m-(669460, 670013)",669460,669820,0,1,0,0,0,0,1,0,0,1
25m,train,bau,"25m-(669460, 670013)",669460,669820,0,1,0,0,0,0,1,0,0,1
25m,train,mas,"25m-(669460, 670013)",669460,669820,0,1,0,0,0,0,1,0,0,1
25m,train,sad,"25m-(669460, 670013)",669460,669820,0,1,0,0,0,0,1,0,0,1
25m,train,A3,"25m-(669460, 670013)",669469,670009,0,1,0,0,1,0,1,1,0,3
25m,train,A2,"25m-(669460, 670013)",669480,670013,0,1,0,0,0,0,1,0,0,3
25m,train,A2,"25m-(670200, 670789)",670200,670773,0,1,0,0,1,0,1,0,0,3
25m,train,A3,"25m-(670200, 670789)",670329,670789,0,0,0,0,1,1,1,0,0,2
25m,train,A1,"25m-(670200, 670789)",670370,670510,0,0,0,0,1,0,1,0,0,2
25m,train,bau,"25m-(670200, 670789)",670370,670510,0,0,0,0,1,0,1,0,0,2
25m,train,mas,"25m-(670200, 670789)",670370,670510,0,0,0,0,1,0,1,0,0,2
25m,train,sad,"25m-(670200, 670789)",670370,670510,0,0,0,0,1,0,1,0,0,2
25m,train,A3,"25m-(671179, 672529)",671179,672529,0,1,0,0,1,0,1,0,0,0
25m,train,mas,"25m-(671179, 672529)",671179,672529,0,1,0,0,1,0,1,0,0,0
25m,train,sad,"25m-(671179, 672529)",671179,672529,0,1,0,0,1,0,1,0,0,0
25m,train,A2,"25m-(671179, 672529)",671400,672507,0,1,0,0,0,0,1,0,0,1
25m,train,A1,"25m-(671179, 672529)",671440,672460,1,0,0,0,0,1,1,0,0,1
25m,train,bau,"25m-(671179, 672529)",671440,672460,1,0,0,0,0,1,1,0,0,1
25m,train,A3,"25m-(672699, 675979)",672699,675979,0,1,0,0,1,1,1,1,0,3
25m,train,A1,"25m-(672699, 675979)",672700,675720,0,1,0,0,0,0,1,0,0,2
25m,train,bau,"25m-(672699, 675979)",672700,675720,0,1,0,0,0,0,1,0,0,2
25m,train,mas,"25m-(672699, 675979)",672700,675720,0,1,0,0,0,0,1,0,0,2
25m,train,sad,"25m-(672699, 675979)",672700,675720,0,1,0,0,0,0,1,0,0,2
25m,train,A2,"25m-(672699, 675979)",672746,675973,0,1,0,0,0,0,1,0,0,2
25m,train,A1,"25m-(676820, 681249)",676820,681150,0,1,0,0,1,0,1,1,0,3
25m,train,bau,"25m-(676820, 681249)",676820,681150,0,1,0,0,1,0,1,1,0,3
25m,train,mas,"25m-(676820, 681249)",676820,681150,0,1,0,0,1,0,1,1,0,3
25m,train,sad,"25m-(676820, 681249)",676820,681150,0,1,0,0,1,0,1,1,0,3
25m,train,A2,"25m-(676820, 681249)",677533,681226,0,1,0,0,1,0,1,1,0,3
25m,train,A3,"25m-(676820, 681249)",677659,681249,0,0,0,0,1,1,1,1,0,3
25m,train,A2,"25m-(682293, 682653)",682293,682653,0,0,0,1,0,0,0,0,0,0
25m,train,bau,"25m-(682293, 682653)",682293,682653,0,0,0,1,0,0,0,0,0,0
25m,train,mas,"25m-(682293, 682653)",682293,682653,0,0,0,1,0,0,0,0,0,0
25m,train,sad,"25m-(682293, 682653)",682293,682653,0,0,0,1,0,0,0,0,0,0
25m,train,A2,"25m-(682866, 685459)",682866,685413,0,1,0,0,0,0,1,0,0,2
25m,train,A1,"25m-(682866, 685459)",682910,685370,0,1,0,0,0,0,1,0,0,2
25m,train,bau,"25m-(682866, 685459)",682910,685370,0,1,0,0,0,0,1,0,0,2
25m,train,mas,"25m-(682866, 685459)",682910,685370,0,1,0,0,0,0,1,0,0,2
25m,train,A3,"25m-(682866, 685459)",682999,685459,0,1,0,0,1,0,1,0,0,3
25m,train,sad,"25m-(682866, 685459)",682999,685459,0,1,0,0,1,0,1,0,0,3
25m,train,A2,"25m-(686106, 689773)",686106,689773,0,1,0,0,0,0,1,0,0,2
25m,train,A3,"25m-(686106, 689773)",686109,689769,0,1,0,0,1,0,1,0,0,3
25m,train,A1,"25m-(686106, 689773)",686130,689740,0,1,0,0,0,0,1,0,0,2
25m,train,bau,"25m-(686106, 689773)",686130,689740,0,1,0,0,0,0,1,0,0,2
25m,train,mas,"25m-(686106, 689773)",686130,689740,0,1,0,0,0,0,1,0,0,2
25m,train,sad,"25m-(686106, 689773)",686130,689740,0,1,0,0,0,0,1,0,0,2
25m,train,A1,"25m-(690590, 695269)",690590,695120,0,1,0,0,0,0,1,0,0,2
25m,train,bau,"25m-(690590, 695269)",690590,695120,0,1,0,0,0,0,1,0,0,2
25m,train,mas,"25m-(690590, 695269)",690590,695120,0,1,0,0,0,0,1,0,0,2
25m,train,sad,"25m-(690590, 695269)",690590,695120,0,1,0,0,0,0,1,0,0,2
25m,train,A2,"25m-(690590, 695269)",690626,695213,0,1,0,0,0,0,1,0,0,2
25m,train,A3,"25m-(690590, 695269)",690629,695269,0,1,0,0,1,0,1,1,0,3
25m,train,A3,"25m-(695539, 696669)",695539,696669,0,1,0,0,1,0,1,0,0,2
25m,train,A2,"25m-(695539, 696669)",695733,696639,0,1,0,0,0,0,1,0,0,2
25m,train,A1,"25m-(695539, 696669)",695980,696480,0,1,0,0,0,0,1,0,0,1
25m,train,bau,"25m-(695539, 696669)",695980,696480,0,1,0,0,0,0,1,0,0,1
25m,train,mas,"25m-(695539, 696669)",695980,696480,0,1,0,0,0,0,1,0,0,1
25m,train,sad,"25m-(695539, 696669)",695980,696480,0,1,0,0,0,0,1,0,0,1
25m,train,A3,"25m-(698639, 700693)",698639,700519,0,1,0,0,1,0,1,0,1,3
25m,train,A2,"25m-(698639, 700693)",698653,700693,0,1,0,0,0,0,1,0,0,2
25m,train,sad,"25m-(698639, 700693)",698653,700693,0,1,0,0,0,0,1,0,0,2
25m,train,A1,"25m-(698639, 700693)",698680,700490,0,1,0,0,0,0,1,0,0,1
25m,train,bau,"25m-(698639, 700693)",698680,700490,0,1,0,0,0,0,1,0,0,1
25m,train,mas,"25m-(698639, 700693)",698680,700490,0,1,0,0,0,0,1,0,0,1
25m,train,A1,"25m-(700890, 701493)",700890,701480,0,1,0,0,0,0,1,0,0,1
25m,train,bau,"25m-(700890, 701493)",700890,701480,0,1,0,0,0,0,1,0,0,1
25m,train,A2,"25m-(700890, 701493)",700906,701493,0,1,0,0,0,0,1,0,0,2
25m,train,A3,"25m-(700890, 701493)",701049,701479,0,0,0,1,0,0,1,0,0,1
25m,train,mas,"25m-(700890, 701493)",701049,701479,0,0,0,1,0,0,1,0,0,1
25m,train,sad,"25m-(700890, 701493)",701049,701479,0,0,0,1,0,0,1,0,0,1
25m,train,A3,"25m-(701669, 704413)",701669,704409,0,1,0,0,1,0,1,1,0,3
25m,train,A1,"25m-(701669, 704413)",701670,704410,0,1,0,0,0,0,1,0,0,1
25m,train,bau,"25m-(701669, 704413)",701670,704410,0,1,0,0,0,0,1,0,0,1
25m,train,mas,"25m-(701669, 704413)",701670,704410,0,1,0,0,0,0,1,0,0,1
25m,train,A2,"25m-(701669, 704413)",701706,704413,0,1,0,0,0,0,1,0,0,2
25m,train,sad,"25m-(701669, 704413)",701706,704413,0,1,0,0,0,0,1,0,0,2
25m,train,A3,"25m-(707549, 708809)",707549,708809,0,1,0,0,0,0,1,0,0,3
25m,train,A2,"25m-(707549, 708809)",707560,708800,0,1,0,0,0,0,1,0,0,2
25m,train,A1,"25m-(707549, 708809)",707610,708710,0,1,0,0,0,0,1,0,0,1
25m,train,bau,"25m-(707549, 708809)",707610,708710,0,1,0,0,0,0,1,0,0,1
25m,train,mas,"25m-(707549, 708809)",707610,708710,0,1,0,0,0,0,1,0,0,1
25m,train,sad,"25m-(707549, 708809)",707610,708710,0,1,0,0,0,0,1,0,0,1
25m,train,A3,"25m-(711199, 714219)",711199,714219,0,0,0,0,1,1,1,0,0,3
25m,train,mas,"25m-(711199, 714219)",711199,714219,0,0,0,0,1,1,1,0,0,3
25m,train,sad,"25m-(711199, 714219)",711199,714219,0,0,0,0,1,1,1,0,0,3
25m,train,A1,"25m-(711199, 714219)",711460,714160,0,0,1,0,0,0,1,0,0,2
25m,train,bau,"25m-(711199, 714219)",711460,714160,0,0,1,0,0,0,1,0,0,2
25m,train,A2,"25m-(711199, 714219)",711479,714159,1,0,0,0,0,0,1,0,0,2
25m,train,A3,"25m-(717119, 720299)",717119,720299,0,1,0,0,1,0,1,1,0,3
25m,train,sad,"25m-(717119, 720299)",717119,720299,0,1,0,0,1,0,1,1,0,3
25m,train,A1,"25m-(717119, 720299)",717130,720230,0,0,1,0,0,0,1,0,0,2
25m,train,bau,"25m-(717119, 720299)",717130,720230,0,0,1,0,0,0,1,0,0,2
25m,train,mas,"25m-(717119, 720299)",717130,720230,0,0,1,0,0,0,1,0,0,2
25m,train,A2,"25m-(717119, 720299)",717133,720253,0,1,0,0,0,0,1,1,0,3
25m,train,A3,"25m-(721659, 723829)",721659,723829,0,1,0,0,1,0,1,0,0,3
25m,train,mas,"25m-(721659, 723829)",721659,723829,0,1,0,0,1,0,1,0,0,3
